run_id,data_type,component,duration_sec,epoch,detail
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.853987,53,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.94384,54,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.935053,55,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.236953,55,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.700308,56,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.225156,57,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.850213,58,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.811198,59,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.915732,60,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.274594,60,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.613594,61,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.895671,62,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.758805,63,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.73802,64,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.15284,65,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.315173,65,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.166184,66,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.839309,67,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.124844,68,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.283076,69,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.838261,70,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.344103,70,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.16458,71,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.566322,72,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.834509,73,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.905518,74,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.15018,75,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.27631,75,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.526177,76,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.939704,77,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.526869,78,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.86791,79,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.328243,80,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.307238,80,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.607135,81,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.980136,82,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.966316,83,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.233606,84,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.091757,85,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.243677,85,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.096354,86,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.595277,87,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.015591,88,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.926414,89,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.978398,90,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.301724,90,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.078335,91,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.300584,92,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.370031,93,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.185165,94,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.329892,95,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.183906,95,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.221435,96,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.378162,97,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.842225,98,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.269427,99,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.358339,100,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.285654,100,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.118009,101,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.133841,102,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.298381,103,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.345053,104,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.302902,105,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.109188,105,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,15.789918,106,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.327563,107,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.768238,108,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.370886,109,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.170572,110,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.273905,110,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.416682,111,n_batches=390
