run_id,data_type,component,duration_sec,epoch,detail
20260517T000209Z,cold_start,io_load_train_val_test_csv,2.172463,,rows train=580190 val=4579 test=13961
20260517T000209Z,cold_start,data_concat_and_id_mappings,0.138037,,n_users=50000 n_items=258584
20260517T000209Z,cold_start,data_per_user_sequences_and_val_test_encode,3.853653,,n_val=4579 n_test=13961
20260517T000209Z,cold_start,sasrec_model_build_and_session_init,0.441432,,maxlen=50 hidden_units=50
20260517T000209Z,cold_start,warpsampler_init,4.150355,,batch_size=128 maxlen=50
20260517T000209Z,cold_start,in_train_eval_metrics_init,9.8e-05,,val_cap=512 n_val_rows=4579
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.951044,1,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,13.14647,1,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.355744,2,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.256978,3,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.400638,4,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.345888,5,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,11.159801,5,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.188757,6,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.346504,7,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.36174,8,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.354727,9,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.42567,10,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,11.033404,10,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,11.94792,11,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.071989,12,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.234049,13,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.422488,14,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.589757,15,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,11.925095,15,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.379556,16,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.336368,17,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.293094,18,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.314935,19,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.231238,20,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,11.81168,20,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.113072,21,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.34973,22,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.505812,23,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.695698,24,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.747682,25,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,11.029584,25,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.487224,26,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.541313,27,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.474537,28,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.469579,29,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.487681,30,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,12.083312,30,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.407261,31,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.524758,32,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.523754,33,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.577876,34,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.638869,35,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,10.942047,35,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.417996,36,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.440684,37,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.7214,38,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.888978,39,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,13.105373,40,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,10.961929,40,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.474563,41,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.718034,42,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.616669,43,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.715836,44,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.686842,45,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,11.191734,45,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.372045,46,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.436468,47,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.497053,48,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.437341,49,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.604587,50,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,12.228671,50,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.416709,51,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.531414,52,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.602525,53,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.688381,54,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.644738,55,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,11.062823,55,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.380154,56,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.485976,57,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.454707,58,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.524789,59,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.583234,60,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,12.174229,60,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.233419,61,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.353449,62,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.375117,63,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.40408,64,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.438595,65,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,11.225236,65,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.231741,66,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.304206,67,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.359661,68,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.537546,69,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.689607,70,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,2.838641,70,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.292946,71,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.434701,72,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.576664,73,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.397785,74,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.338939,75,n_batches=281
20260517T000209Z,cold_start,in_train_val_predict_total,2.964252,75,n_users=512 val_cap=512
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.53578,76,n_batches=281
20260517T000209Z,cold_start,sasrec_epoch_optimizer_forward_backward,12.644697,77,n_batches=281
